,Date,Season,Vụ nuôi,module_name,ao,Loại ao,Giai đoạn,Công nghệ nuôi,area,Giống tôm,Ngày thả,Tuổi tôm,Time,Mực nước,Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Nitrat,Amoni,Nitrit,Oxy bão hòa,Phosphate (PO43-),Silica,Column1,Size Tôm,Con/Kg,Cường độ sáng,Canxi,Kali,Magie,Thế oxy hóa khử,Tỷ trọng,hoachat_aminox_aqua,hoachat_aqua_c,hoachat_biosol,hoachat_chế_phẩm_vi_sinh__em,hoachat_chế_phẩm_vi_sinh_em,hoachat_doromit,hoachat_genplus,hoachat_kali_belarus,hoachat_kali_canada,hoachat_magie_clorua,hoachat_magnesium_chloride,hoachat_mật_rỉ_đường,hoachat_natri_bicarbonate,hoachat_organic,hoachat_sago_hepasol,hoachat_sodium_bicarbonate,hoachat_toppodine,hoachat_toppond,hoachat_vemevit,hoachat_vi_sinh_hiếu_khí,hoachat_vitapro,hoachat_vôi_nóng,loai_ao,sheet,thucan_beo,thucan_lysine,thucan_protein_tho,thucan_xo_tho,Áp suất thành phần Oxy,Điện trở suất,Điện áp ngoài,Độ dẫn riêng,Độ dẫn thực,Time.1
0,9/26/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 2,"one period, exchange water",834,MPNT,16.0,28.0,8.0,110.0,28.06986618,7.883835793,18.49625206,19.13143539,56.0,6.542529106,231.0,42.0,166.0,5000.0,0.0,6.6,0.0,92.75292206,1.72,1.7,,,,7259.0,,,,129.1934204,1.010017276,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,0.96,0.288,6.4,0.64,142.1223907,32.09370422,17.23699951,29432.97461,31158.75977,9/26/2022 15:00
1,9/26/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 2,"one period, exchange water",834,MPNT,16.0,28.0,14.0,110.0,28.98202705,7.92744875,18.59241867,19.21776199,44.0,5.830347061,239.0,41.0,171.0,4500.0,1.4,5.0,0.039,83.98338318,1.51,2.3,,,,4399.0,,,,107.1969223,1.009805083,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,0.6,0.18,4.0,0.4,128.4129944,31.43224335,17.21899986,29565.78711,31814.46484,9/26/2022 21:00
3,9/28/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,18.0,30.0,8.0,100.0,26.79104805,7.826212406,18.87120247,19.49091339,65.3,6.212468147,258.0,16.0,177.0,3500.0,0.0,5.6,0.007,86.34883118,1.0,1.85,,,,7996.0,,,,113.2003021,1.010684252,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,0.84,0.252,5.6,0.56,132.6806641,32.24577713,17.21899986,29986.01953,31011.8125,9/28/2022 15:00
8,9/30/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,20.0,32.0,14.0,110.0,28.28382874,7.938829899,19.94329262,20.48349953,115.5,6.239279747,391.0,13.0,172.0,4000.0,0.9,5.6,0.02,89.49235535,1.67,2.5,,,,7134.0,,,,127.0166626,1.011030912,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,0.0,0.0,0.0,0.0,137.0595093,29.86000824,17.22800064,31513.07422,33489.60938,9/30/2022 21:00
10,10/1/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,21.0,33.0,14.0,80.0,29.86930847,8.085926056,20.61855698,21.10336494,140.1,6.565568924,398.0,19.8,166.0,4000.0,0.0,4.9,0.019,97.06104279,1.75,2.55,,,,25744.0,,,,120.7414856,1.011030674,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.02,0.289,6.63,0.68,148.0890961,28.17993736,17.21899986,32466.71289,35486.23828,10/1/2022 21:00
11,10/2/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,22.0,34.0,8.0,110.0,27.64367104,7.767691612,20.69047928,21.18150902,96.8,6.133030891,365.0,14.0,186.0,4000.0,0.0,6.75,0.0,87.38339233,2.1,2.9,,,,3256.0,,,,112.7663803,1.011786461,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.425,9.75,1.0,134.0226898,29.2121067,17.21899986,32586.93555,34232.38281,10/2/2022 15:00
12,10/2/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,22.0,34.0,14.0,110.0,29.62928391,7.866154194,20.91016197,21.37418556,107.8,5.870049477,402.0,15.0,178.0,4000.0,1.9,5.75,0.03,86.57376099,1.48,2.65,,,,26993.0,,,,113.8750305,1.011325479,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,132.1667786,27.94007683,17.21899986,32883.35938,35790.88281,10/2/2022 21:00
13,10/3/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,23.0,35.0,8.0,110.0,27.73107719,7.762196064,20.76998329,21.25460434,115.5,6.00861311,394.0,15.0,179.0,4000.0,0.0,9.5,0.0,85.77587891,1.32,3.25,,,,6834.0,,,,104.4050446,1.011819124,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.425,9.75,1.0,131.5316772,29.06545067,17.22800064,32699.39063,34405.10938,10/3/2022 15:00
14,10/3/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,23.0,35.0,14.0,110.0,29.87606621,7.79149437,21.41235161,21.83687973,61.9,5.763120174,284.0,16.0,170.0,4000.0,0.0,6.05,0.034,85.58071136,1.68,3.45,,,,26993.0,,,,124.2271576,1.011619687,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,130.5709839,27.23013687,17.20999908,33595.19922,36724.01563,10/3/2022 21:00
15,10/4/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,24.0,36.0,8.0,110.0,27.61276817,7.786937714,21.8439827,22.24751282,78.9,5.986084938,343.0,16.0,183.0,4000.0,0.0,9.85,0.01,85.79615021,2.19,3.75,,,,2389.0,,,,89.25592041,1.012658119,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.425,9.75,1.0,131.59729,27.828022,17.21899986,34226.94141,35935.0,10/4/2022 15:00
16,10/4/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,24.0,36.0,14.0,110.0,29.15262222,7.78935194,21.58196068,21.99648666,89.1,5.95405817,295.0,16.0,172.0,4500.0,1.9,9.0,0.02,87.44433594,1.58,3.05,,,,13925.0,,,,129.1171265,1.011979342,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,133.6504517,27.3786335,17.21899986,33840.75,36524.83203,10/4/2022 21:00
17,10/5/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,25.0,37.0,8.0,80.0,27.49527168,7.737821579,22.35939026,22.72236443,76.4,5.809075356,293.0,17.0,172.0,4500.0,0.5,11.65,0.013,83.33335114,1.77,3.05,,,292.4131796,3969.0,,,,105.4850769,1.013079643,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.425,9.75,1.0,127.8528824,27.30483818,17.24600029,34957.48438,36623.54688,10/5/2022 15:00
20,10/6/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,26.0,38.0,14.0,80.0,29.11439514,7.657671928,22.86316872,23.17281151,89.1,5.802388668,316.0,17.4,168.0,4000.0,1.2,8.4,0.026,85.76854706,1.46,3.0,,,,25411.0,,,,84.62106323,1.012947202,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,131.1011658,26.00640297,17.22800064,35650.48047,38452.07031,10/6/2022 21:00
23,10/8/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,28.0,40.0,8.0,90.0,28.01793289,7.587961197,23.76979256,24.00782776,60.2,5.678192139,217.0,23.1,155.0,4000.0,0.0,6.6,0.0,82.82684326,1.79,3.6,,,,15236.0,,,,107.2136078,1.013972044,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.8,0.51,11.7,1.2,126.9278946,25.59891891,17.21899986,36935.11719,39064.14844,10/8/2022 15:00
24,10/8/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,28.0,40.0,14.0,80.0,27.53960037,7.56195116,23.1204834,27.92943764,91.2,5.624391079,327.0,20.1,174.0,4500.0,1.2,11.05,0.005,83.38941956,2.21,1.3,,,,15211.0,,,,126.8068542,1.017379642,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.8,0.51,11.7,1.2,127.9264221,22.19627571,17.22800064,42968.36328,45052.60156,10/8/2022 21:00
28,10/10/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,30.0,42.0,14.0,80.0,28.80411911,7.768985271,22.37226105,22.72498512,71.8,5.755964279,320.0,20.7,149.0,4500.0,1.0,10.05,0.02,84.41440582,1.74,4.1,,,,20471.0,,,,87.87241364,1.012679935,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.4,0.68,15.6,1.6,129.1263885,26.66540527,17.20999908,34961.51563,37501.77344,10/10/2022 21:00
29,10/11/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,31.0,43.0,8.0,110.0,27.08545685,7.847790241,19.36901474,19.95506096,84.0,5.994965553,349.0,16.0,160.0,5000.0,0.0,11.0,0.006,83.98287201,1.6,3.25,,,,6366.0,,,,93.53723907,1.010968328,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.4,0.68,15.6,1.6,128.9641876,31.3254261,17.19199944,30700.0957,31922.94922,10/11/2022 15:00
33,10/13/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,33.0,45.0,8.0,110.0,27.86019135,8.042787552,21.5118103,21.93956757,33.0,5.617063522,230.0,16.0,176.0,4500.0,0.0,13.9,0.017,80.69515991,2.06,3.35,,,133.1203252,8693.0,,,,86.16772461,1.012333512,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.4,0.68,15.6,1.6,123.7050705,28.09217262,17.20100021,33753.17969,35597.10547,10/13/2022 15:00
34,10/13/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,33.0,45.0,14.0,110.0,29.8250351,7.698545456,21.70829964,22.10969543,48.3,5.248613834,244.0,16.0,171.0,4500.0,0.7,11.9,0.02,78.00184631,2.08,2.85,,,134.4946714,14293.0,,,,118.1015015,1.011856675,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,119.0229721,26.9181385,17.18300056,34014.91797,37149.67188,10/13/2022 21:00
36,10/14/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,34.0,46.0,14.0,80.0,29.0260601,7.732223511,21.58951378,22.00410461,80.6,5.379449844,333.0,25.1,188.0,4500.0,0.3,13.8,0.028,78.84235382,3.66,2.5,,,,20144.0,,,,111.7214203,1.012025356,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,120.5395966,27.43059158,17.18300056,33852.46875,36455.64844,10/14/2022 21:00
37,10/15/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,35.0,47.0,8.0,110.0,26.47262764,8.059837341,21.40957832,21.85633087,61.1,5.946390152,273.0,15.0,198.0,4000.0,0.3,10.2,0.037,83.38053131,2.66,3.35,,,,8693.0,,,,94.94390869,1.012678504,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.2,0.66,15.6,1.6,128.205307,28.92605782,17.19199944,33625.125,34570.90625,10/15/2022 15:00
38,10/15/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,35.0,47.0,14.0,110.0,29.8250351,7.698545456,21.70829964,22.10969543,77.2,5.541137218,332.0,14.0,211.0,4500.0,0.1,14.6,0.039,,3.4,3.45,,,,18293.0,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,,,,,,10/15/2022 21:00
39,10/15/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,35.0,47.0,17.0,110.0,29.1799736,7.721484184,22.3821373,22.73188591,77.2,5.269753456,332.0,14.0,188.0,,,,,78.28673553,,,,,,18293.0,,,,138.1811218,1.012567163,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,0.5,0.16,3.9,0.4,118.8605652,26.480093,17.45299911,34972.13281,37764.21875,10/16/2022 0:00
40,10/17/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,37.0,49.0,8.0,80.0,27.81696129,7.982909679,22.98602295,23.29409027,62.8,5.977570057,289.0,32.5,198.0,4000.0,0.0,10.8,0.047,86.52030182,2.25,2.6,,,,12588.0,,,,107.7279129,1.013448715,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,132.6478119,26.47937775,17.18300056,35837.0625,37765.23828,10/17/2022 15:00
41,10/17/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,37.0,49.0,14.0,80.0,29.81116486,7.889775753,22.96883392,23.26567841,63.6,5.658355236,311.0,25.7,202.0,4500.0,2.3,12.4,0.057,84.65748596,2.29,2.85,,,,28599.0,,,,113.4571075,1.012800455,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,129.1832733,25.58688927,17.21899986,35793.35156,39082.51563,10/17/2022 21:00
42,10/18/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,38.0,50.0,8.0,110.0,27.9106102,7.828726292,22.46021271,22.81167984,112.1,5.798797131,393.0,16.0,198.0,5000.0,0.1,13.3,0.073,83.81925964,2.0,4.75,,,,10589.0,,,,110.5102539,1.013026476,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.12,0.652,15.6,1.6,128.4797668,26.99353027,17.21899986,35094.89453,37045.91406,10/18/2022 15:00
43,10/18/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,38.0,50.0,14.0,110.0,29.74167442,7.819681644,21.9131279,22.29846764,128.2,5.723896503,401.0,16.0,204.0,4500.0,2.9,13.1,0.073,85.04399109,2.07,2.95,,,,14253.0,,,,124.2789307,1.012036324,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.59,0.489,11.7,1.2,129.7953949,26.72922707,17.20100021,34305.33594,37412.23047,10/18/2022 21:00
44,10/19/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,39.0,51.0,14.0,90.0,27.43959045,7.824148178,20.74163055,21.23033714,91.7,5.943479061,369.0,18.5,183.0,4500.0,2.3,11.0,0.11,84.41357422,1.99,1.85,,,,10411.0,,,,120.4690018,1.011887193,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,129.5260162,29.25346565,17.20100021,32662.05664,34183.98438,10/19/2022 21:00
45,10/20/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,40.0,52.0,8.0,110.0,26.60988045,7.86672163,20.87277794,21.35838318,69.6,6.193926334,287.0,16.0,184.0,4500.0,0.5,11.8,0.129,86.79429626,1.99,2.0,,,101.5656027,9395.0,,,,130.3299866,1.012235761,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,133.4160461,29.52515411,17.20100021,32859.05078,33869.42578,10/20/2022 15:00
46,10/20/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,40.0,52.0,14.0,110.0,27.48238564,7.808344364,21.00873947,21.47742844,56.8,5.715866089,303.0,16.0,183.0,4500.0,0.6,12.7,0.144,81.36129761,2.1,2.45,,,101.5656027,7108.0,,,,140.3125763,1.012073755,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,124.8308029,28.89434624,17.19199944,33042.19922,34608.84766,10/20/2022 21:00
47,10/21/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,41.0,53.0,8.0,80.0,26.95412064,7.925153255,20.95577621,21.43242264,46.6,5.957812786,204.0,22.2,182.0,4000.0,3.0,12.7,0.193,84.01934814,2.01,1.95,,,,15222.0,,,,125.2111511,1.012194514,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,129.0565186,29.23666382,17.19199944,32972.95703,34203.62891,10/21/2022 15:00
48,10/21/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,41.0,53.0,14.0,80.0,29.37841988,7.993691921,21.63765335,22.04667473,20.2,6.014223576,190.0,20.1,179.0,4500.0,3.1,8.8,0.179,88.68718719,2.03,1.85,,,,28599.0,,,,117.6365891,1.011948347,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,135.4762115,27.20759392,17.18300056,33917.96094,36754.44531,10/21/2022 21:00
49,10/22/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,42.0,54.0,8.0,110.0,28.00932312,7.76126194,22.16057014,22.53583336,55.4,5.774789333,301.0,16.0,180.0,5000.0,2.0,7.8,0.108,83.47147369,2.5,2.45,,,,9393.0,,,,115.2786255,1.012771964,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,127.918251,27.2752285,17.21899986,34670.51172,36663.30469,10/22/2022 15:00
50,10/22/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,42.0,54.0,14.0,100.0,29.46396065,7.87072134,22.29071236,22.64653587,57.0,5.759912968,228.0,16.0,182.0,4500.0,2.8,8.5,0.172,85.3647995,2.43,2.27,,,,14293.0,,,,117.2074356,1.01240766,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,130.3739014,26.44704247,17.20100021,34840.82422,37811.41016,10/22/2022 21:00
51,10/23/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,43.0,55.0,8.0,80.0,28.03062439,7.807996273,22.49630165,22.84389687,44.5,5.846891403,284.0,22.6,179.0,4500.0,1.7,7.4,0.14,84.70237732,2.5,2.45,,,88.44316107,15236.0,,,,109.2490234,1.013016105,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,129.7983246,26.89705467,17.19199944,35144.45703,37178.79297,10/23/2022 15:00
52,10/23/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,43.0,55.0,14.0,80.0,29.37603569,7.80146265,22.53946686,22.87504578,37.1,5.662438869,258.0,26.9,182.0,4500.0,1.14,7.6,0.15,83.91337585,1.87,2.55,,,88.44316107,25441.0,,,,102.9976883,1.012621403,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,128.1846008,26.22342873,17.18300056,35192.37891,38133.83984,10/23/2022 21:00
53,10/24/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,44.0,56.0,8.0,110.0,28.1253376,7.879348278,22.96856689,23.27575684,44.9,5.954325199,302.0,16.0,180.0,4500.0,0.4,7.6,0.11,86.62381744,2.6,2.47,,,,8533.0,,,,114.5490723,1.01333952,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,132.7142639,26.35294342,17.21899986,35808.85547,37946.42578,10/24/2022 15:00
54,10/24/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,44.0,56.0,14.0,100.0,30.37695122,7.882157803,23.03054619,23.31949043,62.5,5.77681303,322.0,15.5,179.0,4500.0,0.68,8.1,0.18,87.26516724,2.8,3.1,,,,26993.0,,,,115.1117401,1.012660503,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.48,11.7,1.2,132.9727478,25.27766609,17.21899986,35876.14063,39560.61328,10/24/2022 21:00
55,10/25/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,45.0,57.0,8.0,80.0,28.92027092,7.801105976,22.48045349,22.82351112,47.9,5.715699673,298.0,19.5,180.0,4500.0,0.48,7.1,0.14,84.03663635,2.2,2.46,,,,12508.0,,,,113.2544556,1.012723684,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.0,0.64,15.6,1.6,128.5132751,26.49549675,17.18300056,35113.09375,37742.26172,10/25/2022 15:00
